rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,key_scale,dynamic_complexity,happy,non_happy,arousal,valence,danceability,aggressive,non_aggressive,sad,non_sad,relaxed,non_relaxed,party,non_party
11,spotify:track:1bDbXMyjaUIooNwFE9wn0N,"Drake, 21 Savage",Rich Flex,OVO / Republic Records,11,-1,1,138693,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Her Loss,minor,4.029242516,0.34155947,0.65844059,5.188056946,5.086440563,1.079173923,0.360658735,0.639341235,0.893273652,0.106726348,0.584260345,0.415739655,0.28424263,0.71575737
12,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,8,11,3,128128,Taylor Swift,['pop'],Midnights,major,7.184643269,0.03639717,0.963602841,3.914301157,4.928276539,1.075749755,0.112208188,0.887791812,0.572928548,0.427071482,0.085051872,0.914948165,0.865541816,0.13445814
13,spotify:track:4W1G1xlxcirdtXosgsR0m0,Agam Buhbut,קופידון (Prod. By Triangle),2022 Z.I. Productions BY PIL LTD,12,12,8,125066,Agam Buhbut,['israeli mediterranean'],קופידון (Prod. By Triangle),major,3.831416607,0.050401907,0.949598074,5.205576897,5.35049057,1.045914888,0.705605984,0.294394046,0.946910501,0.053089567,0.86542803,0.134571955,0.059453186,0.940546811
14,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,I Ain't Worried,Interscope Records,14,15,20,118365,OneRepublic,"['piano rock', 'pop']","I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",major,2.939245462,0.166255862,0.833744109,4.475974083,4.535234928,1.08935082,0.45784536,0.54215461,0.8005445,0.199455515,0.41132009,0.58867985,0.270220727,0.729779303
15,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,1,13,32,117282,Harry Styles,['pop'],Harry's House,major,3.310305357,0.160915598,0.839084387,5.326809883,4.961022854,1.089622855,0.459332168,0.540667892,0.926098764,0.073901244,0.746894538,0.253105432,0.247354746,0.752645254
16,spotify:track:6Eds9y8ZiQHcIegsEIVcYP,"Avraham Tal, Eden Hason",את חסרה לי & אורות,Mobile1 Music,11,14,5,111765,Avraham Tal,['israeli pop'],את חסרה לי & אורות,major,4.007905006,0.290885419,0.709114611,5.315529823,5.306599617,1.082241893,0.443354726,0.556645274,0.941975772,0.058024175,0.72653991,0.27346012,0.229020312,0.770979762
17,spotify:track:3uidHx3If1PWAOCMcCdkNH,Tuna,סהרה,NaNa Disc,10,16,47,101134,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,minor,3.570543051,0.145337299,0.854662657,4.463871002,4.476933479,1.075309873,0.308823943,0.691176116,0.670183837,0.329816133,0.482502222,0.517497778,0.317916542,0.682083428
18,spotify:track:6d8ZHsSyTg6ABLkWNCZdSy,Avi Aburomi,מה עובר לך בראש,2022 Avi Aburomi BY PIL LTD,18,18,12,99976,Avi Aburomi,['israeli pop'],מה עובר לך בראש,major,5.996391296,0.081317939,0.918682039,4.343266964,4.448828697,1.012695432,0.255521208,0.744478762,0.526433289,0.473566681,0.239656612,0.760343432,0.582795203,0.417204797
19,spotify:track:2KLwPaRDOB87XOYAT2fgxh,"Drake, 21 Savage, Travis Scott",Pussy & Millions (feat. Travis Scott),OVO / Republic Records,19,-1,1,96303,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Her Loss,minor,4.178768158,0.21902977,0.7809702,4.1705246,4.0973577,1.127160311,0.29173997,0.70826006,0.65215707,0.3478429,0.4024462,0.5975538,0.4226467,0.5773533
20,spotify:track:3hpaRxH73ciJCuH6QcNWXO,Eden Hason,מטפסים על הקירות,Mobile1 Music,6,22,14,94197,Eden Hason,['israeli mediterranean'],מטפסים על הקירות,major,3.007103205,0.203659892,0.796340168,4.54002285,4.711380959,1.215065002,0.064567007,0.93543303,0.491212279,0.508787692,0.209074706,0.790925264,0.682614028,0.317386001
21,spotify:track:0SmY5bTuls1ccput6QhHSA,Adir Getz,"אני אוהב, אני מכור, אני שרוף",Unicell,18,19,20,93156,Adir Getz,['israeli mediterranean'],"אני אוהב, אני מכור, אני שרוף",major,6.411989212,0.112559706,0.887440324,4.70306015,5.344189644,1.048218012,0.314875394,0.685124576,0.870764375,0.12923561,0.358929902,0.641070127,0.640121281,0.359878749
22,spotify:track:2TZBSnzQizEQmYLpaUy8CT,Eyal Golan,פנתרה,Liam Productions under exclusive license to D-Music,22,-1,1,92900,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",פנתרה,minor,3.764649391,0.105541579,0.894458354,4.93625164,4.787579536,1.282717824,0.385935158,0.614064813,0.878941119,0.121058829,0.535133481,0.464866519,0.400818229,0.599181771
23,spotify:track:2O1af1DbXF7paOr7O5CRst,Avi Aburomi,ספרי להם הכל,2022 Avi Aburomi BY PIL LTD,12,21,24,91813,Avi Aburomi,['israeli pop'],ספרי להם הכל,major,3.670801163,0.071756437,0.928243577,3.965631962,4.110648155,1.100120425,0.545883119,0.454116851,0.703348219,0.296651751,0.449134231,0.550865769,0.530822635,0.469177336
24,spotify:track:46s57QULU02Voy0Kup6UEb,"Drake, 21 Savage",Major Distribution,OVO / Republic Records,24,-1,1,90893,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Her Loss,minor,5.202421665,0.096986443,0.903013587,4.689211845,4.990015984,1.111914515,0.727094531,0.272905469,0.899832666,0.100167386,0.6510939,0.34890613,0.120593444,0.879406571
25,spotify:track:3iJQ54fGO6CyP374UzvDJu,Anna Zak,מי זאת,ITModels under exclusive license to D-Music,1,17,25,90584,Anna Zak,['israeli pop'],מי זאת,minor,7.50543499,0.115556456,0.884443521,3.823739529,4.022089481,1.185512781,0.191610187,0.808389843,0.464228928,0.535771072,0.258226871,0.741773069,0.505967855,0.494032115
26,spotify:track:3idINUuyRidKbQiMFt6EkU,"Gal Adam, NOROZ",משוגעת,P.A.I LTD / NOROZ under exclusive license to D-Music,26,32,3,89986,Gal Adam,['israeli mediterranean'],משוגעת,minor,3.25270915,0.237458289,0.762541711,4.275084496,4.433021545,1.110053778,0.206421927,0.793578029,0.730395854,0.269604117,0.408386409,0.59161365,0.398399949,0.601600051
27,spotify:track:73vIOb4Q7YN6HeJTbscRx5,"Oliver Tree, Robin Schulz",Miss You - Bonus Track,Atlantic Records,19,26,5,87315,Oliver Tree,['alternative hip hop'],Miss You,major,2.634692669,0.083245113,0.916754901,4.188201904,4.597597599,1.009685159,0.25335148,0.74664849,0.617112517,0.382887512,0.291244119,0.70875591,0.502711415,0.497288525
28,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,25,25,52,86458,Tom Odell,['chill pop'],Long Way Down,minor,7.149653912,0.205990896,0.794009149,3.9798944,4.045118809,1.12776792,0.261186093,0.738813937,0.648897588,0.351102382,0.365430802,0.634569228,0.380411983,0.619588017
29,spotify:track:7DS5SpsWS7rtKeAfe9rbfn,"Nunu, Sagi Kariv, Forever Tel Aviv",Cute Boy,Neomi Aharoni Gal / Forever Tel Aviv under exclusive license to D-Music,1,20,22,85843,Nunu,['israeli hip hop'],Cute Boy,major,6.200787067,0.08428888,0.915711105,4.474160194,4.884374619,1.224835038,0.429857165,0.570142865,0.69315964,0.30684036,0.397895455,0.602104485,0.30394119,0.69605881
30,spotify:track:2EpdcPssADDCCMeOQ9GVtv,"Omer Adam, Amir Dadon",לבחור נכון & פוליטיקה וסקס,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,18,27,6,84181,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לבחור נכון & פוליטיקה וסקס,minor,5.221693993,0.107738696,0.892261326,4.340983868,5.069779873,0.974412024,0.273408055,0.726591945,0.818076193,0.181923836,0.488272518,0.511727512,0.290845603,0.709154427
31,spotify:track:3xoOOmHo07QA9Q7ng1aplW,"Nunu, TOX1C",סיוופלה,Neomi Aharoni Gal / Reborn under exclusive license to D-Music,31,60,2,83492,Nunu,['israeli hip hop'],סיוופלה,major,11.61302185,0.14326717,0.856732845,4.504132748,4.593036652,1.184377193,0.356435657,0.643564343,0.774542928,0.225457117,0.446117103,0.553882957,0.375640392,0.624359548
32,spotify:track:67PF7VLcYEKKF82ziNf9Ur,"Shahar Saul, Agam Buhbut, NOROZ",דובשנייה,Mobile1 Music,2,30,42,83430,שחר סאול,['israeli hip hop'],דובשנייה,minor,3.964644909,0.163175389,0.836824656,4.589770317,4.657296181,1.06415987,0.334880561,0.665119469,0.762775898,0.237224072,0.350500375,0.649499655,0.43742457,0.562575459
33,spotify:track:05KQMm1vL6MnJkgobUtwft,Omer Adam,לבד על המיטה,P.A.I LTD,2,34,40,81234,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לבד על המיטה,minor,4.11300993,0.217655987,0.782343984,5.753742695,5.249101639,0.974477708,0.393967986,0.606032014,0.920706928,0.079293087,0.79062897,0.20937109,0.215580672,0.784419358
34,spotify:track:26ffnwQVV4votOweWSwpeN,Narkis,הולכת איתך,session42,2,80,72,79902,Narkis,['israeli pop'],הולכת איתך,minor,3.609241009,0.154768333,0.845231652,4.785598755,4.661478043,1.257127643,0.611608028,0.388391912,0.874232173,0.125767842,0.710894883,0.289105088,0.195335925,0.804664075
35,spotify:track:5tNrVA1ySsk7HkV5yg2iXN,"Marina Maximilian, Itay Galo",עולה על שולחנות,Marina Maximilian / Itay Galo under exclusive license to D-Music,17,24,17,79381,Marina Maximilian,['israeli pop'],עולה על שולחנות,minor,6.611048222,0.125618264,0.874381781,4.201710701,4.757687569,1.09317553,0.286766171,0.713233769,0.689564347,0.310435623,0.223887056,0.776112974,0.500338137,0.499661833
36,spotify:track:0UXXAYRUrknaz6FuaPKtFW,אליאב זוהר,מיכל,2022 Eliav Zoharo BY PIL LTD,7,23,15,78484,אליאב זוהר,[],מיכל,minor,4.843055248,0.176677719,0.823322237,4.468525887,4.509309769,0.956030369,0.188429922,0.811570108,0.731326044,0.268674016,0.381204247,0.618795753,0.40983364,0.59016633
37,spotify:track:2SxcL0eba2ILQpJPuBBHsG,Eden Hason,מה פספסתי,Mobile1 Music,2,31,48,77590,Eden Hason,['israeli mediterranean'],מה פספסתי,minor,4.293644428,0.139168993,0.860831022,4.630846977,4.597428322,1.363166094,0.310677171,0.689322829,0.820390224,0.179609776,0.51271081,0.48728919,0.641640127,0.358359843
38,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,15,37,49,76484,Jasmin Moallem,['israeli pop'],יחפים,major,5.801971436,0.007914848,0.992085159,3.78188324,4.68830204,1.021230698,0.050327238,0.949672818,0.363684922,0.636315107,0.028077628,0.971922398,0.785275698,0.214724317
39,spotify:track:1quBoxh2fvPsy4f0ZBLf46,"Osher Cohen, Shahar Saul",בסוף נרקוד,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,26,40,13,75513,Osher Cohen,['israeli mediterranean'],בסוף נרקוד,minor,3.455579042,0.235460103,0.764539897,4.314264774,4.482422352,0.998731911,0.474278301,0.525721729,0.883381248,0.11661873,0.547022223,0.452977747,0.297649682,0.702350318
40,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,38,113,74969,Marina Maximilian,['israeli pop'],ביחד,major,7.227883339,0.028921813,0.971078157,4.848984718,5.560963631,1.101805925,0.225497901,0.774502158,0.483888745,0.516111255,0.14242056,0.85757947,0.629055321,0.370944679
41,spotify:track:34tz0eDhGuFErIuW3q4mPX,"Drake, 21 Savage",On BS,OVO / Republic Records,41,-1,1,74491,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Her Loss,minor,5.145910263,0.202150926,0.797849059,4.57868576,4.563294411,1.149417162,0.242525443,0.757474542,0.741478801,0.25852114,0.284480423,0.715519547,0.441276819,0.558723152
42,spotify:track:57BFhpG4Iq4Zgnoz2X6zbT,"Osher Cohen, Nadav Navi Aharoni",חמישי שישי,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,17,35,27,73161,Osher Cohen,['israeli mediterranean'],חמישי שישי,minor,2.828021049,0.189671084,0.81032896,4.912098885,4.75912714,1.279616475,0.847907126,0.152092874,0.937269926,0.062730052,0.824904084,0.175095901,0.173551098,0.826448858
43,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,33,42,104,73052,The Neighbourhood,"['modern alternative rock', 'modern rock', 'pop']",I Love You.,major,4.795104027,0.005968451,0.994031489,3.616343498,4.599684715,0.99302119,0.042205974,0.957794011,0.361118585,0.638881445,0.024102194,0.975897849,0.83382684,0.166173205
44,spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,Steve Lacy,Bad Habit,L-M Records/RCA Records,27,39,17,72981,Steve Lacy,['afrofuturism'],Gemini Rights,minor,4.081700802,0.170098975,0.82990104,5.281796455,4.925459862,1.17942667,0.481063038,0.518936932,0.94169426,0.058305759,0.742262125,0.257737875,0.317922622,0.682077408
45,spotify:track:2PpTUW96jjJYr8ib8RUnUu,Tuna,י'א 2,Anana Ltd.,43,50,114,71944,Tuna,"['israeli hip hop', 'israeli pop']",טונהפארק,minor,3.770866156,0.103984676,0.896015286,3.775401592,3.986925125,1.148566484,0.311239451,0.688760579,0.748932838,0.251067191,0.331803828,0.668196201,0.498511344,0.501488626
46,spotify:track:561jH07mF1jHuk7KlaeF0s,Eminem,Mockingbird,Aftermath,43,43,4,70595,Eminem,"['detroit hip hop', 'hip hop', 'rap']",Encore (Deluxe Version),minor,3.063979149,0.09386529,0.906134665,4.680170059,4.498864651,1.339680672,0.355957299,0.64404273,0.770897567,0.229102492,0.563535571,0.436464429,0.35615325,0.64384675
47,spotify:track:6zJejIfVYLgjud3lTk4DLB,Rosa Linn,SNAP,Nvak Collective,20,36,16,70420,Rosa Linn,['alt z'],SNAP PACK,major,5.607120514,0.29051891,0.70948112,4.960191727,4.915884495,1.085466623,0.782022119,0.217977926,0.938362718,0.061637241,0.77379185,0.22620818,0.309684575,0.690315425
48,spotify:track:6i2SQujw0VIv4LPkF5oFqB,Omer Adam,תמיד שלך,P.A.I LTD,18,46,20,70353,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",תמיד שלך,major,3.167073011,0.063612357,0.936387658,4.63232708,4.641346931,1.078624725,0.626319826,0.373680174,0.862621069,0.137378931,0.630742013,0.369257957,0.299321979,0.700677991
49,spotify:track:5Am5GSd3X37xFizHRop1YO,"Shlomi Shaban, Ravid Plotnik, Shuli Rand",כנען (12 מרגלים),Helicon Music,28,28,3,69433,Shlomi Shaban,"['israeli rock', 'israeli singer-songwriter']",כנען (12 מרגלים),minor,3.975597382,0.06569054,0.934309483,4.524691582,5.347993851,1.137459755,0.17107892,0.828921139,0.567959905,0.432040066,0.137496009,0.862504005,0.754862368,0.245137662
50,spotify:track:5jQI2r1RdgtuT8S3iG8zFC,Taylor Swift,Lavender Haze,Taylor Swift,16,29,3,68766,Taylor Swift,['pop'],Midnights,minor,2.550052404,0.246637598,0.753362477,5.078216553,5.483640671,1.282993317,0.199054539,0.800945461,0.805235326,0.194764704,0.463971853,0.536028147,0.675717473,0.324282497
