rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
15,spotify:track:4DKH1iLhp007TVLURYtmeC,Peer Tasi,מה יהיה מחר,Peer Tasi LTD under exclusive license to D-Music,7,15,23,188318,Peer Tasi,['israeli mediterranean'],רדיו שטח 2
16,spotify:track:0Wr6wZgEP1npYg0vrsWPIZ,Peer Tasi,רוז,Peer Tasi LTD under exclusive license to D-Music,1,16,23,183491,Peer Tasi,['israeli mediterranean'],רדיו שטח 2
17,spotify:track:1hLd6flq2cPLvH2Xraimbu,שירז אברהם,תסביכים קשים,Mobile1 Music,17,17,13,177570,שירז אברהם,['israeli pop'],תסביכים קשים
18,spotify:track:7hBNxod1lDW2HKu9wlBUp5,Odeya,עובד בכפר,Helicon Aroma Music Ltd.,15,18,10,177300,אודיה,['israeli pop'],ילדה של אמונה
19,spotify:track:4zXfQYhcSboWEOAwIQST9N,Omer Adam,רק שלך,P.A.I LTD,1,19,32,156941,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות
20,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,15,22,24,147513,Billie Eilish,"['art pop', 'pop']",HIT ME HARD AND SOFT
21,spotify:track:2eauhZzDelRWx1f3PmdaxU,Itay Levi,חולה ירח,Mobile1 Music,14,23,22,147365,Itay Levi,"['israeli mediterranean', 'mizrahi']",חולה ירח
22,spotify:track:6JnLTSjPA96Dgg9VCDRf1r,ילד.,למה את?,Universal Music Israel Distributed Labels,6,21,28,145260,ילד.,[],ילד.
23,spotify:track:1Jx6aZyJR985kw8CWUZ15O,"Omer Adam, Odeya, ShrekDiMC",צמוד צמוד,P.A.I LTD / Helicon Aroma Music LTD,1,20,29,140930,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",צמוד צמוד
24,spotify:track:2fewVF6oOGKux69rHGbPMq,Eden Hason,צוחקת ובוכה,Mobile1 Music,4,26,39,130637,Eden Hason,['israeli mediterranean'],צוחקת ובוכה
25,spotify:track:2yPnlfwQ1AmhHauqQWDlWZ,Osher Cohen,מנגן ושר,Helicon Aroma Music Ltd./ P.A.I Ltd.,1,27,38,126980,Osher Cohen,['israeli mediterranean'],THE LAST EPISODE
26,spotify:track:5vNRhkKd0yEAg8suGBpjeY,"ROSÉ, Bruno Mars",APT.,Atlantic Records,26,48,2,123484,ROSÉ,['k-pop'],APT.
27,spotify:track:6Xg2Ir8Go9giAzRxW4Jaze,Hatikva 6,גיבורי על,Hatikva 6 under exclusive license to D-Music,21,24,35,123298,Hatikva 6,"['israeli hip hop', 'israeli pop']",גיבורי על
28,spotify:track:1jCAwxwhHIrtWzGeF6WfJ7,Kfir Tsafrir,פחד אלוהים,Tedy Productions / Kfir Tsafrir under exclusive license to D-Music,1,25,50,122877,Kfir Tsafrir,['israeli trap'],פחד אלוהים
29,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,13,35,41,120097,Teddy Swims,[],I've Tried Everything But Therapy (Part 1)
30,spotify:track:17Gbwxyhsj0dznw9DSruNC,"Omer Adam, ShrekDiMC",ראיתי עולם,P.A.I LTD,1,32,23,119628,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",ראיתי עולם
31,spotify:track:74kYHwU43s49Y5AukKArWQ,ששון איפרם שאולוב,משהו אמיתי בעיניים,ללא,2,28,61,117571,ששון איפרם שאולוב,['israeli pop'],משהו אמיתי בעיניים
32,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",4,30,40,117131,Benson Boone,['singer-songwriter pop'],Fireworks & Rollerblades
33,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,40,150,112667,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
34,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,11,33,29,111857,Sabrina Carpenter,['pop'],Short n' Sweet
35,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,33,41,10,110366,Sabrina Carpenter,['pop'],Short n' Sweet
36,spotify:track:1BJJbSX6muJVF2AK7uH1x4,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,Keinemusik,11,34,21,107388,Adam Port,['melodic house'],Move
37,spotify:track:5FQCwtsC3YanKJzpfkvnDt,Moshiko Mor,שותפה שלי,E.S Productions under exclusive license to D-Music,24,31,11,106639,Moshiko Mor,['israeli mediterranean'],שותפה שלי
38,spotify:track:0hdDyhwaJpNW5nsJC3qYPe,Peer Tasi,מלודי,Peer Tasi LTD under exclusive license to D-Music,5,36,23,106582,Peer Tasi,['israeli mediterranean'],רדיו שטח 2
39,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,29,210,105335,Eden Hason,['israeli mediterranean'],אלבום 2
40,spotify:track:34aKXUhVdHGTzWOt85RjGq,Osher Cohen,אהבה,Helicon Aroma Music Ltd./ P.A.I Ltd.,1,39,73,105325,Osher Cohen,['israeli mediterranean'],Part II
41,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,41,50,19,102566,Billie Eilish,"['art pop', 'pop']",HIT ME HARD AND SOFT
42,spotify:track:2CUwpTA4gOSouCTyRN1vnE,Itay Levi,אין לי מקום אחר,Mobile1 Music,5,42,46,100105,Itay Levi,"['israeli mediterranean', 'mizrahi']",אין לי מקום אחר
43,spotify:track:0SMDtYt5HghaTMFc61nCnP,Omer Adam,ואיך שלא,P.A.I LTD,2,46,47,99349,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",ואיך שלא
44,spotify:track:4dELL8S6XVMibwBkjJACF1,Omer Adam,לילות וקללות,P.A.I LTD,2,45,32,98350,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות
45,spotify:track:4EN9nGt9TWutt0iDTRnXjY,Shilo Ben Saadon,כוכבים,Or Mermelstein under exclusive license to D-Music,16,38,30,97078,שילה בן סעדון,['israeli pop'],כוכבים
46,spotify:track:2G1o9Mq8KpamOwJPZLuJc7,"Full Trunk, Jimbo J",סתלבט בקיבוץ,NaNa Disc,2,44,123,96097,Full Trunk,['israeli rock'],ממותה
47,spotify:track:3DTHsQnfuQVESYAYv0fybQ,Ben Zur,אבא,A List Music LTD under exclusive list to D-Music,45,53,22,88203,Ben Zur,['israeli pop'],אבא
48,spotify:track:2Nn5rAJpUi1AhPIubW6HU7,מ',בני ברק או ערק,Ilay Eliyahu Mataraso under exclusive license to D-Music,42,49,4,86849,מ',[],בני ברק או ערק
49,spotify:track:2foTZaysNY65xcTXlQKxg4,Odeya,אם אתה שלי,Helicon Aroma Music Ltd.,9,58,39,85793,אודיה,['israeli pop'],אם אתה שלי
50,spotify:track:4wEFTT1fmFfsLY1K7Y40Cy,"Peled, Nastia Rod",עזבת ת'בית,Mobile1 Music,5,47,64,85108,Peled,"['israeli hip hop', 'israeli trap']",TATE WE MADE IT
